Date,Positive Case Count,DOW,New Cases,Cases Last 14 Days,Population,"Cases Per 100,000","Cases Last 14 Days Per 100,000",Location,County,Total Deaths,LTCF Deaths,Non-LTCF Deaths
2021-06-30,3678,2,6.0,36.0,121923,3017.0,30.0,Berkeley,Alameda,,,
2021-07-01,3682,3,4.0,37.0,121923,3020.0,30.0,Berkeley,Alameda,,,
2021-07-02,3686,4,4.0,40.0,121923,3023.0,33.0,Berkeley,Alameda,,,
2021-07-03,3688,5,2.0,42.0,121923,3025.0,34.0,Berkeley,Alameda,,,
2021-07-04,3692,6,4.0,45.0,121923,3028.0,37.0,Berkeley,Alameda,,,
2021-07-05,3695,0,3.0,47.0,121923,3031.0,39.0,Berkeley,Alameda,,,
2021-07-06,3708,1,13.0,58.0,121923,3041.0,48.0,Berkeley,Alameda,,,
2021-07-07,3716,2,8.0,63.0,121923,3048.0,52.0,Berkeley,Alameda,,,
2021-07-08,3728,3,12.0,71.0,121923,3058.0,58.0,Berkeley,Alameda,,,
2021-07-09,3733,4,5.0,73.0,121923,3062.0,60.0,Berkeley,Alameda,,,
2021-07-10,3737,5,4.0,76.0,121923,3065.0,62.0,Berkeley,Alameda,,,
2021-07-11,3744,6,7.0,80.0,121923,3071.0,66.0,Berkeley,Alameda,,,
2021-07-12,3756,0,12.0,90.0,121923,3081.0,74.0,Berkeley,Alameda,,,
2021-07-13,3768,1,12.0,96.0,121923,3090.0,79.0,Berkeley,Alameda,,,
2021-07-14,3780,2,12.0,102.0,121923,3100.0,84.0,Berkeley,Alameda,,,
2021-07-15,3796,3,16.0,114.0,121923,3113.0,94.0,Berkeley,Alameda,,,
2021-07-16,3808,4,12.0,122.0,121923,3123.0,100.0,Berkeley,Alameda,,,
2021-07-17,3816,5,8.0,128.0,121923,3130.0,105.0,Berkeley,Alameda,,,
2021-07-18,3825,6,9.0,133.0,121923,3137.0,109.0,Berkeley,Alameda,,,
2021-07-19,3848,0,23.0,153.0,121923,3156.0,125.0,Berkeley,Alameda,,,
2021-07-20,3868,1,20.0,160.0,121923,3172.0,131.0,Berkeley,Alameda,,,
2021-07-21,3890,2,22.0,174.0,121923,3191.0,143.0,Berkeley,Alameda,,,
2021-07-22,3913,3,23.0,185.0,121923,3209.0,152.0,Berkeley,Alameda,,,
2021-07-23,3921,4,8.0,188.0,121923,3216.0,154.0,Berkeley,Alameda,,,
2021-07-24,3934,5,13.0,197.0,121923,3227.0,162.0,Berkeley,Alameda,,,
2021-07-25,3945,6,11.0,201.0,121923,3236.0,165.0,Berkeley,Alameda,,,
2021-07-26,3967,0,22.0,211.0,121923,3254.0,173.0,Berkeley,Alameda,,,
2021-07-27,3991,1,24.0,223.0,121923,3273.0,183.0,Berkeley,Alameda,,,
2021-07-28,4012,2,21.0,232.0,121923,3291.0,190.0,Berkeley,Alameda,,,
2021-07-29,4035,3,23.0,239.0,121923,3309.0,196.0,Berkeley,Alameda,,,
2021-07-30,4051,4,16.0,243.0,121923,3323.0,199.0,Berkeley,Alameda,,,
2021-07-31,4065,5,14.0,249.0,121923,3334.0,204.0,Berkeley,Alameda,,,
2021-08-01,4077,6,12.0,252.0,121923,3344.0,207.0,Berkeley,Alameda,,,
2021-08-02,4115,0,38.0,267.0,121923,3375.0,219.0,Berkeley,Alameda,,,
2021-08-03,4129,1,14.0,261.0,121923,3387.0,214.0,Berkeley,Alameda,,,
2021-08-04,4144,2,15.0,254.0,121923,3399.0,208.0,Berkeley,Alameda,,,
2021-08-05,4162,3,18.0,249.0,121923,3414.0,204.0,Berkeley,Alameda,,,
2021-08-06,4181,4,19.0,260.0,121923,3429.0,213.0,Berkeley,Alameda,,,
2021-08-07,4193,5,12.0,259.0,121923,3439.0,212.0,Berkeley,Alameda,,,
2021-08-08,4203,6,10.0,258.0,121923,3447.0,212.0,Berkeley,Alameda,,,
2021-08-09,4227,0,24.0,260.0,121923,3467.0,213.0,Berkeley,Alameda,,,
2021-08-10,4238,1,11.0,247.0,121923,3476.0,203.0,Berkeley,Alameda,,,
2021-08-11,4256,2,18.0,244.0,121923,3491.0,200.0,Berkeley,Alameda,,,
2021-08-12,4277,3,21.0,242.0,121923,3508.0,198.0,Berkeley,Alameda,,,
2021-08-13,4290,4,13.0,239.0,121923,3519.0,196.0,Berkeley,Alameda,,,
2021-08-14,4301,5,11.0,236.0,121923,3528.0,194.0,Berkeley,Alameda,,,
2021-08-15,4313,6,12.0,236.0,121923,3537.0,194.0,Berkeley,Alameda,,,
2021-08-16,4332,0,19.0,217.0,121923,3553.0,178.0,Berkeley,Alameda,,,
2021-08-17,4353,1,21.0,224.0,121923,3570.0,184.0,Berkeley,Alameda,,,
2021-08-18,4377,2,24.0,233.0,121923,3590.0,191.0,Berkeley,Alameda,,,
2021-08-19,4399,3,22.0,237.0,121923,3608.0,194.0,Berkeley,Alameda,,,
2021-08-20,4416,4,17.0,235.0,121923,3622.0,193.0,Berkeley,Alameda,,,
2021-08-21,4427,5,11.0,234.0,121923,3631.0,192.0,Berkeley,Alameda,,,
2021-08-22,4443,6,16.0,240.0,121923,3644.0,197.0,Berkeley,Alameda,,,
2021-08-23,4472,0,29.0,245.0,121923,3668.0,201.0,Berkeley,Alameda,,,
2021-08-24,4501,1,29.0,263.0,121923,3692.0,216.0,Berkeley,Alameda,,,
2021-08-25,4530,2,29.0,274.0,121923,3715.0,225.0,Berkeley,Alameda,,,
2021-08-26,4553,3,23.0,276.0,121923,3734.0,226.0,Berkeley,Alameda,,,
2021-08-27,4566,4,13.0,276.0,121923,3745.0,226.0,Berkeley,Alameda,,,
2021-08-28,4588,5,22.0,287.0,121923,3763.0,235.0,Berkeley,Alameda,,,
2021-08-29,4604,6,16.0,291.0,121923,3776.0,239.0,Berkeley,Alameda,,,
2021-08-30,4626,0,22.0,294.0,121923,3794.0,241.0,Berkeley,Alameda,,,
2021-08-31,4641,1,15.0,288.0,121923,3807.0,236.0,Berkeley,Alameda,,,
2021-09-01,4665,2,24.0,288.0,121923,3826.0,236.0,Berkeley,Alameda,,,
2021-09-02,4681,3,16.0,282.0,121923,3839.0,231.0,Berkeley,Alameda,,,
2021-09-03,4697,4,16.0,281.0,121923,3852.0,230.0,Berkeley,Alameda,,,
2021-09-04,4697,5,0.0,270.0,121923,3852.0,221.0,Berkeley,Alameda,,,
2021-09-05,4703,6,6.0,260.0,121923,3857.0,213.0,Berkeley,Alameda,,,
2021-09-06,4712,0,9.0,240.0,121923,3865.0,197.0,Berkeley,Alameda,,,
2021-09-07,4731,1,19.0,230.0,121923,3880.0,189.0,Berkeley,Alameda,,,
2021-09-08,4742,2,11.0,212.0,121923,3889.0,174.0,Berkeley,Alameda,,,
2021-09-09,4752,3,10.0,199.0,121923,3898.0,163.0,Berkeley,Alameda,,,
2021-09-10,4765,4,13.0,199.0,121923,3908.0,163.0,Berkeley,Alameda,,,
2021-09-11,4777,5,12.0,189.0,121923,3918.0,155.0,Berkeley,Alameda,,,
2021-09-12,4783,6,6.0,179.0,121923,3923.0,147.0,Berkeley,Alameda,,,
2021-09-13,4800,0,17.0,174.0,121923,3937.0,143.0,Berkeley,Alameda,,,
2021-09-14,4814,1,14.0,173.0,121923,3948.0,142.0,Berkeley,Alameda,,,
2021-09-15,4821,2,7.0,156.0,121923,3954.0,128.0,Berkeley,Alameda,,,
2021-09-16,4826,3,5.0,145.0,121923,3958.0,119.0,Berkeley,Alameda,,,
2021-09-17,4833,4,7.0,136.0,121923,3964.0,112.0,Berkeley,Alameda,,,
2021-09-18,4833,5,0.0,136.0,121923,3964.0,112.0,Berkeley,Alameda,,,
2021-09-19,4846,6,13.0,143.0,121923,3975.0,117.0,Berkeley,Alameda,,,
2021-09-20,4861,0,15.0,149.0,121923,3987.0,122.0,Berkeley,Alameda,,,
2021-09-21,4872,1,11.0,141.0,121923,3996.0,116.0,Berkeley,Alameda,,,
2021-09-22,4880,2,8.0,138.0,121923,4003.0,113.0,Berkeley,Alameda,,,
2021-09-23,4886,3,6.0,134.0,121923,4007.0,110.0,Berkeley,Alameda,,,
2021-09-24,4889,4,3.0,124.0,121923,4010.0,102.0,Berkeley,Alameda,,,
2021-09-25,4895,5,6.0,118.0,121923,4015.0,97.0,Berkeley,Alameda,,,
2021-09-26,4896,6,1.0,113.0,121923,4016.0,93.0,Berkeley,Alameda,,,
2021-09-27,4902,0,6.0,102.0,121923,4021.0,84.0,Berkeley,Alameda,,,
2021-09-28,4915,1,13.0,101.0,121923,4031.0,83.0,Berkeley,Alameda,,,
2021-09-29,4927,2,12.0,106.0,121923,4041.0,87.0,Berkeley,Alameda,,,
2021-09-30,4930,3,3.0,104.0,121923,4044.0,85.0,Berkeley,Alameda,,,
2021-10-01,4937,4,7.0,104.0,121923,4049.0,85.0,Berkeley,Alameda,,,
2021-10-02,4940,5,3.0,107.0,121923,4052.0,88.0,Berkeley,Alameda,,,
2021-10-03,4943,6,3.0,97.0,121923,4054.0,80.0,Berkeley,Alameda,,,
2021-10-04,4951,0,8.0,90.0,121923,4061.0,74.0,Berkeley,Alameda,,,
2021-10-05,4960,1,9.0,88.0,121923,4068.0,72.0,Berkeley,Alameda,,,
2021-10-06,4966,2,6.0,86.0,121923,4073.0,71.0,Berkeley,Alameda,,,
2021-10-07,4970,3,4.0,84.0,121923,4076.0,69.0,Berkeley,Alameda,,,
2021-10-08,4977,4,7.0,88.0,121923,4082.0,72.0,Berkeley,Alameda,,,
2021-10-09,4980,5,3.0,85.0,121923,4085.0,70.0,Berkeley,Alameda,,,
2021-10-10,4983,6,3.0,87.0,121923,4087.0,71.0,Berkeley,Alameda,,,
2021-10-11,4990,0,7.0,88.0,121923,4093.0,72.0,Berkeley,Alameda,,,
2021-10-12,5001,1,11.0,86.0,121923,4102.0,71.0,Berkeley,Alameda,,,
2021-10-13,5003,2,2.0,76.0,121923,4103.0,62.0,Berkeley,Alameda,,,
2021-10-14,5010,3,7.0,80.0,121923,4109.0,66.0,Berkeley,Alameda,,,
2021-10-15,5013,4,3.0,76.0,121923,4112.0,62.0,Berkeley,Alameda,,,
2021-10-16,5021,5,8.0,81.0,121923,4118.0,66.0,Berkeley,Alameda,,,
2021-10-17,5027,6,6.0,84.0,121923,4123.0,69.0,Berkeley,Alameda,,,
2021-10-18,5040,0,13.0,89.0,121923,4134.0,73.0,Berkeley,Alameda,,,
2021-10-19,5047,1,7.0,87.0,121923,4139.0,71.0,Berkeley,Alameda,,,
2021-10-20,5050,2,3.0,84.0,121923,4142.0,69.0,Berkeley,Alameda,,,
2021-10-21,5056,3,6.0,86.0,121923,4147.0,71.0,Berkeley,Alameda,,,
2021-10-22,5062,4,6.0,85.0,121923,4152.0,70.0,Berkeley,Alameda,,,
2021-10-23,5069,5,7.0,89.0,121923,4158.0,73.0,Berkeley,Alameda,,,
2021-10-24,5073,6,4.0,90.0,121923,4161.0,74.0,Berkeley,Alameda,,,
2021-10-25,5084,0,11.0,94.0,121923,4170.0,77.0,Berkeley,Alameda,,,
2021-10-26,5088,1,4.0,87.0,121923,4173.0,71.0,Berkeley,Alameda,,,
2021-10-27,5097,2,9.0,94.0,121923,4181.0,77.0,Berkeley,Alameda,,,
2021-10-28,5099,3,2.0,89.0,121923,4182.0,73.0,Berkeley,Alameda,,,
2021-10-29,5106,4,7.0,93.0,121923,4188.0,76.0,Berkeley,Alameda,,,
2021-10-30,5114,5,8.0,93.0,121923,4194.0,76.0,Berkeley,Alameda,,,
2021-10-31,5117,6,3.0,90.0,121923,4197.0,74.0,Berkeley,Alameda,,,
2021-11-01,5125,0,8.0,85.0,121923,4203.0,70.0,Berkeley,Alameda,,,
2021-11-02,5134,1,9.0,87.0,121923,4211.0,71.0,Berkeley,Alameda,,,
2021-11-03,5147,2,13.0,97.0,121923,4222.0,80.0,Berkeley,Alameda,,,
2021-11-04,5154,3,7.0,98.0,121923,4227.0,80.0,Berkeley,Alameda,,,
2021-11-05,5161,4,7.0,99.0,121923,4233.0,81.0,Berkeley,Alameda,,,
2021-11-06,5166,5,5.0,97.0,121923,4237.0,80.0,Berkeley,Alameda,,,
2021-11-07,5171,6,5.0,98.0,121923,4241.0,80.0,Berkeley,Alameda,,,
2021-11-08,5190,0,19.0,106.0,121923,4257.0,87.0,Berkeley,Alameda,,,
2021-11-09,5204,1,14.0,116.0,121923,4268.0,95.0,Berkeley,Alameda,,,
2021-11-10,5213,2,9.0,116.0,121923,4276.0,95.0,Berkeley,Alameda,,,
2021-11-11,5221,3,8.0,122.0,121923,4282.0,100.0,Berkeley,Alameda,,,
2021-11-12,5228,4,7.0,122.0,121923,4288.0,100.0,Berkeley,Alameda,,,
2021-11-13,5233,5,5.0,119.0,121923,4292.0,98.0,Berkeley,Alameda,,,
2021-11-14,5237,6,4.0,120.0,121923,4295.0,98.0,Berkeley,Alameda,,,
2021-11-15,5250,0,13.0,125.0,121923,4306.0,103.0,Berkeley,Alameda,,,
2021-11-16,5258,1,8.0,124.0,121923,4313.0,102.0,Berkeley,Alameda,,,
2021-11-17,5270,2,12.0,123.0,121923,4322.0,101.0,Berkeley,Alameda,,,
2021-11-18,5275,3,5.0,121.0,121923,4327.0,99.0,Berkeley,Alameda,,,
2021-11-19,5286,4,11.0,125.0,121923,4336.0,103.0,Berkeley,Alameda,,,
2021-11-20,5293,5,7.0,127.0,121923,4341.0,104.0,Berkeley,Alameda,,,
2021-11-21,5298,6,5.0,127.0,121923,4345.0,104.0,Berkeley,Alameda,,,
2021-11-22,5311,0,13.0,121.0,121923,4356.0,99.0,Berkeley,Alameda,,,
2021-11-23,5317,1,6.0,113.0,121923,4361.0,93.0,Berkeley,Alameda,,,
2021-11-24,5328,2,11.0,115.0,121923,4370.0,94.0,Berkeley,Alameda,,,
2021-11-25,5333,3,5.0,112.0,121923,4374.0,92.0,Berkeley,Alameda,,,
2021-11-26,5341,4,8.0,113.0,121923,4381.0,93.0,Berkeley,Alameda,,,
2021-11-27,5350,5,9.0,117.0,121923,4388.0,96.0,Berkeley,Alameda,,,
2021-11-28,5354,6,4.0,117.0,121923,4391.0,96.0,Berkeley,Alameda,,,
2021-11-29,5374,0,20.0,124.0,121923,4408.0,102.0,Berkeley,Alameda,,,
2021-11-30,5389,1,15.0,131.0,121923,4420.0,107.0,Berkeley,Alameda,,,
2021-12-01,5397,2,8.0,127.0,121923,4427.0,104.0,Berkeley,Alameda,,,
2021-12-02,5412,3,15.0,137.0,121923,4439.0,112.0,Berkeley,Alameda,,,
2021-12-03,5426,4,14.0,140.0,121923,4450.0,115.0,Berkeley,Alameda,,,
2021-12-04,5436,5,10.0,143.0,121923,4459.0,117.0,Berkeley,Alameda,,,
2021-12-05,5450,6,14.0,152.0,121923,4470.0,125.0,Berkeley,Alameda,,,
2021-12-06,5466,0,16.0,155.0,121923,4483.0,127.0,Berkeley,Alameda,,,
2021-12-07,5481,1,15.0,164.0,121923,4495.0,135.0,Berkeley,Alameda,,,
2021-12-08,5502,2,21.0,174.0,121923,4513.0,143.0,Berkeley,Alameda,,,
2021-12-09,5521,3,19.0,188.0,121923,4528.0,154.0,Berkeley,Alameda,,,
2021-12-10,5531,4,10.0,190.0,121923,4536.0,156.0,Berkeley,Alameda,,,
2021-12-11,5548,5,17.0,198.0,121923,4550.0,162.0,Berkeley,Alameda,,,
2021-12-12,5563,6,15.0,209.0,121923,4563.0,171.0,Berkeley,Alameda,,,
2021-12-13,5590,0,27.0,216.0,121923,4585.0,177.0,Berkeley,Alameda,,,
2021-12-14,5612,1,22.0,223.0,121923,4603.0,183.0,Berkeley,Alameda,,,
2021-12-15,5634,2,22.0,237.0,121923,4621.0,194.0,Berkeley,Alameda,,,
2021-12-16,5659,3,25.0,247.0,121923,4641.0,203.0,Berkeley,Alameda,,,
2021-12-17,5686,4,27.0,260.0,121923,4664.0,213.0,Berkeley,Alameda,,,
2021-12-18,5715,5,29.0,279.0,121923,4687.0,229.0,Berkeley,Alameda,,,
2021-12-19,5758,6,43.0,308.0,121923,4723.0,253.0,Berkeley,Alameda,,,
2021-12-20,5832,0,74.0,366.0,121923,4783.0,300.0,Berkeley,Alameda,,,
2021-12-21,5924,1,92.0,443.0,121923,4859.0,363.0,Berkeley,Alameda,,,
2021-12-22,5995,2,71.0,493.0,121923,4917.0,404.0,Berkeley,Alameda,,,
2021-12-23,6062,3,67.0,541.0,121923,4972.0,444.0,Berkeley,Alameda,,,
2021-12-24,6129,4,67.0,598.0,121923,5027.0,490.0,Berkeley,Alameda,,,
2021-12-25,6181,5,52.0,633.0,121923,5070.0,519.0,Berkeley,Alameda,,,
2021-12-26,6272,6,91.0,709.0,121923,5144.0,582.0,Berkeley,Alameda,,,
2021-12-27,6415,0,143.0,825.0,121923,5262.0,677.0,Berkeley,Alameda,,,
2021-12-28,6567,1,152.0,955.0,121923,5386.0,783.0,Berkeley,Alameda,,,
2021-12-29,6664,2,97.0,1030.0,121923,5466.0,845.0,Berkeley,Alameda,,,
2021-12-30,6794,3,130.0,1135.0,121923,5572.0,931.0,Berkeley,Alameda,,,
2021-12-31,6861,4,67.0,1175.0,121923,5627.0,964.0,Berkeley,Alameda,,,
2022-01-01,6937,5,76.0,1222.0,121923,5690.0,1002.0,Berkeley,Alameda,,,
2022-01-02,7083,6,146.0,1325.0,121923,5809.0,1087.0,Berkeley,Alameda,,,
2022-01-03,7407,0,324.0,1575.0,121923,6075.0,1292.0,Berkeley,Alameda,,,
2022-01-04,7707,1,300.0,1783.0,121923,6321.0,1462.0,Berkeley,Alameda,,,
2022-01-05,7984,2,277.0,1989.0,121923,6548.0,1631.0,Berkeley,Alameda,,,
2022-01-06,8126,3,142.0,2064.0,121923,6665.0,1693.0,Berkeley,Alameda,,,
2022-01-07,8336,4,210.0,2207.0,121923,6837.0,1810.0,Berkeley,Alameda,,,
2022-01-08,8447,5,111.0,2266.0,121923,6928.0,1859.0,Berkeley,Alameda,,,
2022-01-09,8541,6,94.0,2269.0,121923,7005.0,1861.0,Berkeley,Alameda,,,
2022-01-10,8788,0,247.0,2373.0,121923,7208.0,1946.0,Berkeley,Alameda,,,
2022-01-11,9010,1,222.0,2443.0,121923,7390.0,2004.0,Berkeley,Alameda,,,
2022-01-12,9157,2,147.0,2493.0,121923,7510.0,2045.0,Berkeley,Alameda,,,
2022-01-13,9326,3,169.0,2532.0,121923,7649.0,2077.0,Berkeley,Alameda,,,
2022-01-14,9505,4,179.0,2644.0,121923,7796.0,2169.0,Berkeley,Alameda,,,
2022-01-15,9598,5,93.0,2661.0,121923,7872.0,2183.0,Berkeley,Alameda,,,
2022-01-16,9660,6,62.0,2577.0,121923,7923.0,2114.0,Berkeley,Alameda,,,
2022-01-17,9823,0,163.0,2416.0,121923,8057.0,1982.0,Berkeley,Alameda,,,
2022-01-18,10047,1,224.0,2340.0,121923,8240.0,1919.0,Berkeley,Alameda,,,
2022-01-19,10221,2,174.0,2237.0,121923,8383.0,1835.0,Berkeley,Alameda,,,
2022-01-20,10360,3,139.0,2234.0,121923,8497.0,1832.0,Berkeley,Alameda,,,
2022-01-21,10513,4,153.0,2177.0,121923,8623.0,1786.0,Berkeley,Alameda,,,
2022-01-22,10575,5,62.0,2128.0,121923,8674.0,1745.0,Berkeley,Alameda,,,
2022-01-23,10649,6,74.0,2108.0,121923,8734.0,1729.0,Berkeley,Alameda,,,
2022-01-24,10785,0,136.0,1997.0,121923,8846.0,1638.0,Berkeley,Alameda,,,
2022-01-25,10937,1,152.0,1927.0,121923,8970.0,1581.0,Berkeley,Alameda,,,
2022-01-26,11100,2,163.0,1943.0,121923,9104.0,1594.0,Berkeley,Alameda,,,
2022-01-27,11229,3,129.0,1903.0,121923,9210.0,1561.0,Berkeley,Alameda,,,
2022-01-28,11340,4,111.0,1835.0,121923,9301.0,1505.0,Berkeley,Alameda,,,
2022-01-29,11371,5,31.0,1773.0,121923,9326.0,1454.0,Berkeley,Alameda,,,
2022-01-30,11424,6,53.0,1764.0,121923,9370.0,1447.0,Berkeley,Alameda,,,
2022-01-31,11515,0,91.0,1692.0,121923,9444.0,1388.0,Berkeley,Alameda,,,
2022-02-01,11655,1,140.0,1608.0,121923,9559.0,1319.0,Berkeley,Alameda,,,
2022-02-02,11756,2,101.0,1535.0,121923,9642.0,1259.0,Berkeley,Alameda,,,
2022-02-03,11841,3,85.0,1481.0,121923,9712.0,1215.0,Berkeley,Alameda,,,
2022-02-04,11907,4,66.0,1394.0,121923,9766.0,1143.0,Berkeley,Alameda,,,
2022-02-05,11933,5,26.0,1358.0,121923,9787.0,1114.0,Berkeley,Alameda,,,
2022-02-06,11990,6,57.0,1341.0,121923,9834.0,1100.0,Berkeley,Alameda,,,
2022-02-07,12068,0,78.0,1283.0,121923,9898.0,1052.0,Berkeley,Alameda,,,
2022-02-08,12141,1,73.0,1204.0,121923,9958.0,988.0,Berkeley,Alameda,,,
2022-02-09,12219,2,78.0,1119.0,121923,10022.0,918.0,Berkeley,Alameda,,,
2022-02-10,12272,3,53.0,1043.0,121923,10065.0,855.0,Berkeley,Alameda,,,
2022-02-11,12310,4,38.0,970.0,121923,10097.0,796.0,Berkeley,Alameda,,,
2022-02-12,12334,5,24.0,963.0,121923,10116.0,790.0,Berkeley,Alameda,,,
2022-02-13,12356,6,22.0,932.0,121923,10134.0,764.0,Berkeley,Alameda,,,
2022-02-14,12417,0,61.0,902.0,121923,10184.0,740.0,Berkeley,Alameda,,,
2022-02-15,12469,1,52.0,814.0,121923,10227.0,668.0,Berkeley,Alameda,,,
2022-02-16,12505,2,36.0,749.0,121923,10256.0,614.0,Berkeley,Alameda,,,
2022-02-17,12531,3,26.0,690.0,121923,10278.0,566.0,Berkeley,Alameda,,,
2022-02-18,12559,4,28.0,652.0,121923,10301.0,535.0,Berkeley,Alameda,,,
2022-02-19,12570,5,11.0,637.0,121923,10310.0,522.0,Berkeley,Alameda,,,
2022-02-20,12598,6,28.0,608.0,121923,10333.0,499.0,Berkeley,Alameda,,,
2022-02-21,12629,0,31.0,561.0,121923,10358.0,460.0,Berkeley,Alameda,,,
2022-02-22,12682,1,53.0,541.0,121923,10402.0,444.0,Berkeley,Alameda,,,
2022-02-23,12728,2,46.0,509.0,121923,10439.0,417.0,Berkeley,Alameda,,,
2022-02-24,12768,3,40.0,496.0,121923,10472.0,407.0,Berkeley,Alameda,,,
2022-02-25,12799,4,31.0,489.0,121923,10498.0,401.0,Berkeley,Alameda,,,
2022-02-26,12816,5,17.0,482.0,121923,10512.0,395.0,Berkeley,Alameda,,,
2022-02-27,12831,6,15.0,475.0,121923,10524.0,390.0,Berkeley,Alameda,,,
2022-02-28,12862,0,31.0,445.0,121923,10549.0,365.0,Berkeley,Alameda,,,
2022-03-01,12895,1,33.0,426.0,121923,10576.0,349.0,Berkeley,Alameda,,,
2022-03-02,12917,2,22.0,412.0,121923,10594.0,338.0,Berkeley,Alameda,,,
2022-03-03,12946,3,29.0,415.0,121923,10618.0,340.0,Berkeley,Alameda,,,
2022-03-04,12962,4,16.0,403.0,121923,10631.0,331.0,Berkeley,Alameda,,,
2022-03-05,12974,5,12.0,404.0,121923,10641.0,331.0,Berkeley,Alameda,,,
2022-03-06,12987,6,13.0,389.0,121923,10652.0,319.0,Berkeley,Alameda,,,
2022-03-07,13024,0,37.0,395.0,121923,10682.0,324.0,Berkeley,Alameda,,,
2022-03-08,13058,1,34.0,376.0,121923,10710.0,308.0,Berkeley,Alameda,,,
2022-03-09,13087,2,29.0,359.0,121923,10734.0,294.0,Berkeley,Alameda,,,
2022-03-10,13103,3,16.0,335.0,121923,10747.0,275.0,Berkeley,Alameda,,,
2022-03-11,13119,4,16.0,320.0,121923,10760.0,262.0,Berkeley,Alameda,,,
2022-03-12,13121,5,2.0,305.0,121923,10762.0,250.0,Berkeley,Alameda,,,
2022-03-13,13129,6,8.0,298.0,121923,10768.0,244.0,Berkeley,Alameda,,,
2022-03-14,13146,0,17.0,284.0,121923,10782.0,233.0,Berkeley,Alameda,,,
2022-03-15,13167,1,21.0,272.0,121923,10799.0,223.0,Berkeley,Alameda,,,
2022-03-16,13181,2,14.0,264.0,121923,10811.0,217.0,Berkeley,Alameda,,,
2022-03-17,13195,3,14.0,249.0,121923,10822.0,204.0,Berkeley,Alameda,,,
2022-03-18,13206,4,11.0,244.0,121923,10831.0,200.0,Berkeley,Alameda,,,
2022-03-19,13206,5,0.0,232.0,121923,10831.0,190.0,Berkeley,Alameda,,,
2022-03-20,13206,6,0.0,219.0,121923,10831.0,180.0,Berkeley,Alameda,,,
2020-09-15,466,1,,46.0,"42,461","1,097.5",108.3,Oakley,Contra Costa,4.0,0.0,4.0
2020-09-28,490,0,24.0,25.0,"42,461","1,154.0",58.9,Oakley,Contra Costa,4.0,0.0,4.0
2020-10-01,505,3,15.0,24.0,"42,461","1,189.3",56.5,Oakley,Contra Costa,4.0,0.0,4.0
2020-10-05,512,0,7.0,27.0,"42,461","1,205.8",63.6,Oakley,Contra Costa,4.0,0.0,4.0
2020-10-08,522,3,10.0,27.0,"42,461","1,229.4",63.6,Oakley,Contra Costa,6.0,0.0,6.0
2020-10-11,542,6,20.0,33.0,"42,461","1,276.5",77.7,Oakley,Contra Costa,6.0,0.0,6.0
2020-10-12,543,0,1.0,32.0,"42,461","1,278.8",75.4,Oakley,Contra Costa,7.0,1.0,6.0
2020-10-13,544,1,1.0,33.0,"42,461","1,281.2",77.7,Oakley,Contra Costa,7.0,1.0,6.0
2020-10-14,548,2,4.0,41.0,"42,461","1,290.6",96.6,Oakley,Contra Costa,7.0,1.0,6.0
2020-10-15,548,3,0.0,41.0,"42,461","1,290.6",96.6,Oakley,Contra Costa,7.0,1.0,6.0
2020-10-19,558,0,10.0,44.0,"42,461","1,314.1",103.6,Oakley,Contra Costa,7.0,1.0,6.0
2020-10-20,561,1,3.0,45.0,"42,461","1,321.2",106.0,Oakley,Contra Costa,7.0,1.0,6.0
2020-10-21,563,2,2.0,44.0,"42,461","1,325.9",103.6,Oakley,Contra Costa,7.0,1.0,6.0
2020-10-25,578,6,15.0,35.0,"42,461","1,361.2",82.4,Oakley,Contra Costa,7.0,1.0,6.0
2020-10-26,583,0,5.0,38.0,"42,461","1,373.0",89.5,Oakley,Contra Costa,7.0,1.0,6.0
2020-10-27,585,1,2.0,42.0,"42,461","1,377.7",98.9,Oakley,Contra Costa,7.0,1.0,6.0
2020-10-28,588,2,3.0,38.0,"42,461","1,384.8",89.5,Oakley,Contra Costa,7.0,1.0,6.0
2020-10-29,593,3,5.0,33.0,"42,461","1,396.6",77.7,Oakley,Contra Costa,7.0,1.0,6.0
2020-10-30,597,4,4.0,38.0,"42,461","1,406.0",89.5,Oakley,Contra Costa,7.0,1.0,6.0
2020-10-31,599,5,2.0,35.0,"42,461","1,410.7",82.4,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-01,603,6,4.0,34.0,"42,461","1,420.1",80.1,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-02,604,0,1.0,40.0,"42,461","1,422.5",94.2,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-03,614,1,10.0,48.0,"42,461","1,446.0",113.0,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-04,619,2,5.0,48.0,"42,461","1,457.8",113.0,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-05,622,3,3.0,52.0,"42,461","1,464.9",122.5,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-06,625,4,3.0,56.0,"42,461","1,471.9",131.9,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-08,630,6,5.0,56.0,"42,461","1,483.7",131.9,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-09,633,0,3.0,56.0,"42,461","1,490.8",131.9,Oakley,Contra Costa,7.0,1.0,6.0
2020-11-10,635,1,2.0,52.0,"42,461","1,495.5",122.5,Oakley,Contra Costa,7.0,1.0,6.0
